[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
[EA11]-R2D2,FA-18C_hornet,<F=A=F>A2fou,F-16C_50,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
RF3-6 ChrisAngel96,M-2000C,VALTA,F-14B,0
CR | OuiOui,M-2000C,Madmat,M-2000C,1
CR | OuiOui,M-2000C,Madmat,M-2000C,1
CR | OuiOui,M-2000C,Madmat,M-2000C,1
CR | OuiOui,M-2000C,Madmat,M-2000C,1
CR | OuiOui,M-2000C,Madmat,M-2000C,1
Madmat,M-2000C,CR | OuiOui,M-2000C,0
Madmat,FA-18C_hornet,CR | OuiOui,FA-18C_hornet,0
Madmat,FA-18C_hornet,CR | OuiOui,FA-18C_hornet,0
Madmat,FA-18C_hornet,CR | OuiOui,FA-18C_hornet,0
Madmat,M-2000C,CR | OuiOui,M-2000C,1
Madmat,M-2000C,CR | OuiOui,M-2000C,1
Madmat,M-2000C,CR | OuiOui,M-2000C,1
Madmat,M-2000C,CR | OuiOui,M-2000C,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
Eagle 3-4 | Virus,FA-18C_hornet,Madmat,FA-18C_hornet,1
[CR] Wolkern721,F-16C_50,CoubyStark,JF-17,0
[CR] Wolkern721,F-16C_50,CoubyStark,JF-17,0
[CR] Wolkern721,F-16C_50,CoubyStark,JF-17,0
[CR] Wolkern721,F-16C_50,Eagle 3-4 | Virus,FA-18C_hornet,1
[CR] Wolkern721,F-16C_50,Eagle 3-4 | Virus,FA-18C_hornet,1
[CR] Wolkern721,F-16C_50,Eagle 3-4 | Virus,FA-18C_hornet,1
[CR] Wolkern721,F-16C_50,Eagle 3-4 | Virus,FA-18C_hornet,1
Psycho,FA-18C_hornet,Eagle 3-4 | Virus,FA-18C_hornet,1
Psycho,FA-18C_hornet,Eagle 3-4 | Virus,FA-18C_hornet,1
Psycho,FA-18C_hornet,Eagle 3-4 | Virus,FA-18C_hornet,1
[CR] Wolkern721,F-16C_50,Cirrus 2-5 | FaKitZ,F-16C_50,0
[CR] Wolkern721,F-16C_50,Cirrus 2-5 | FaKitZ,F-16C_50,0
[CR] Wolkern721,F-16C_50,Cirrus 2-5 | FaKitZ,F-16C_50,0
[CR] Wolkern721,F-16C_50,Cirrus 2-5 | FaKitZ,F-16C_50,0
CoubyStark,FA-18C_hornet,CR | OuiOui,FA-18C_hornet,0
CoubyStark,FA-18C_hornet,CR | OuiOui,FA-18C_hornet,0
CR | OuiOui,FA-18C_hornet,CoubyStark,FA-18C_hornet,0
CR | OuiOui,FA-18C_hornet,CoubyStark,FA-18C_hornet,0
CoubyStark,FA-18C_hornet,CR | OuiOui,FA-18C_hornet,0
CoubyStark,FA-18C_hornet,CR | OuiOui,FA-18C_hornet,0
CoubyStark,FA-18C_hornet,CR | OuiOui,FA-18C_hornet,0
CoubyStark,FA-18C_hornet,CR | OuiOui,FA-18C_hornet,0
CoubyStark,FA-18C_hornet,CR | OuiOui,FA-18C_hornet,0
CoubyStark,FA-18C_hornet,CR | OuiOui,FA-18C_hornet,0
CoubyStark,FA-18C_hornet,CR | OuiOui,FA-18C_hornet,0
CoubyStark,FA-18C_hornet,CR | OuiOui,FA-18C_hornet,0
CoubyStark,FA-18C_hornet,CR | OuiOui,FA-18C_hornet,0
CoubyStark,FA-18C_hornet,CR | OuiOui,FA-18C_hornet,0
Psycho,FA-18C_hornet,VALTA,M-2000C,1
Psycho,FA-18C_hornet,VALTA,M-2000C,1
Psycho,FA-18C_hornet,VALTA,F-15ESE,1
Psycho,FA-18C_hornet,VALTA,F-15ESE,1
Psycho,FA-18C_hornet,VALTA,M-2000C,1
Psycho,FA-18C_hornet,VALTA,M-2000C,1
VALTA,M-2000C,Psycho,FA-18C_hornet,1
VALTA,M-2000C,Psycho,FA-18C_hornet,1
Madmat,M-2000C,VALTA,M-2000C,1
SERAPH 1-1 Galinette,M-2000C,VALTA,M-2000C,0
SERAPH 1-1 Galinette,M-2000C,VALTA,M-2000C,0
VALTA,M-2000C,Madmat,M-2000C,0
VALTA,M-2000C,Madmat,M-2000C,0
Madmat,M-2000C,SERAPH 1-1 Galinette,M-2000C,0
Madmat,M-2000C,SERAPH 1-1 Galinette,M-2000C,0
CoubyStark,M-2000C,VALTA,M-2000C,0
VALTA,F-4E-45MC,Player,Su-27,1
VALTA,F-4E-45MC,Player,Su-27,1
VALTA,F-4E-45MC,Player,Su-27,1
VALTA,F-4E-45MC,Player,Su-27,1
VALTA,F-4E-45MC,Player,Su-27,1
VALTA,F-4E-45MC,Player,Su-27,1
VALTA,F-4E-45MC,Player,Su-27,1
VALTA,F-4E-45MC,Player,Su-27,1
VALTA,F-4E-45MC,Player,Su-27,1
VALTA,F-4E-45MC,Player,Su-27,1
VALTA,F-4E-45MC,Player,Su-27,1
VALTA,F-4E-45MC,Player,Su-27,1
VALTA,F-4E-45MC,Player,Su-27,1
VALTA,F-4E-45MC,Player,Su-27,1
VALTA,F-4E-45MC,Player,Su-27,1
VALTA,F-4E-45MC,Player,Su-27,0
VALTA,F-4E-45MC,Player,Su-27,0
VALTA,F-4E-45MC,Player,Su-27,0
VALTA,F-4E-45MC,Player,Su-27,0
VALTA,F-4E-45MC,Player,Su-27,0
VALTA,F-4E-45MC,Player,Su-27,0
VALTA,F-4E-45MC,Player,Su-27,0
VALTA,F-4E-45MC,Player,Su-27,0
VALTA,F-4E-45MC,Player,Su-27,0
VALTA,F-4E-45MC,Player,Su-27,0
VALTA,F-4E-45MC,Player,Su-27,0
VALTA,F-4E-45MC,Player,Su-27,0
